epoch,iter,val_loss,eval/acc
0,0,0.9464782893657684,0.0
0,155,0.23411367386579512,27.1
0,310,0.20747743174433708,42.58
0,465,0.20196296721696855,35.16
0,620,0.19060939289629458,52.26
0,775,0.1890433445572853,57.1
0,930,0.18176860325038433,57.74
0,1085,0.18140295408666135,62.26
0,1240,0.18275253735482694,62.9
0,1395,0.18271118700504302,54.19
1,1550,0.17907203659415244,56.45
1,1705,0.1780306451022625,62.26
1,1860,0.1812716607004404,63.55
1,2015,0.18652534000575544,65.48
1,2170,0.1827159859240055,64.19
1,2325,0.18563982248306274,67.1
1,2480,0.18016187250614166,63.23
1,2635,0.18327285200357438,65.81
1,2790,0.19119577370584012,64.19
1,2945,0.18660751692950725,61.94
2,3100,0.18559765219688415,61.94
2,3255,0.19033461287617684,69.03
2,3410,0.19554484821856022,69.03
2,3565,0.20257730223238468,68.71
2,3720,0.20083010084927083,71.94
2,3875,0.20838656276464462,67.74
2,4030,0.19506394378840924,70.0
2,4185,0.19543312229216098,66.13
2,4340,0.20310449451208115,70.65
2,4495,0.20282438546419143,70.0
3,4650,0.20546993911266326,70.97
3,4805,0.2069081723690033,70.65
3,4960,0.22956355065107345,70.97
3,5115,0.23023041784763337,70.32
3,5270,0.23705479726195336,71.94
3,5425,0.2281812846660614,70.65
3,5580,0.22176503129303454,72.26
3,5735,0.2184518337249756,70.65
3,5890,0.22798697464168072,74.19
3,6045,0.22368400394916535,71.61
